movieId,title,genres,movieId_enc
7353,Clifford (1994),Comedy,5295
7354,Mad Dog and Glory (1993),Comedy|Drama|Romance,5296
7355,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996),Adventure|Animation|Comedy,5297
7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller,5298
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,5299
7362,Taking Lives (2004),Crime|Drama|Thriller,5300
7364,Intermission (2003),Comedy|Crime|Drama,5301
7365,Noi the Albino (Nói albinói) (2003),Drama,5302
7366,Jersey Girl (2004),Comedy|Drama|Romance,5303
7367,"Ladykillers, The (2004)",Comedy|Crime,5304
7369,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery,5305
7371,Dogville (2003),Drama|Mystery|Thriller,5306
7372,Ned Kelly (2003),Drama,5307
7373,Hellboy (2004),Action|Adventure|Fantasy|Horror,5308
7374,Home on the Range (2004),Animation|Children|Comedy|Musical|Western,5309
7375,"Prince & Me, The (2004)",Comedy|Romance,5310
7376,Walking Tall (2004),Action,5311
7377,"United States of Leland, The (2003)",Crime|Drama,5312
7379,The Alamo (2004),Drama|War|Western,5313
7380,Ella Enchanted (2004),Comedy|Fantasy|Romance,5314
7381,"Whole Ten Yards, The (2004)",Action|Comedy|Crime,5315
7382,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller,5316
7383,Shade (2003),Crime|Drama|Thriller,5317
7386,"Ten Commandments, The (1956)",Adventure|Drama,5318
7387,Dawn of the Dead (1978),Action|Drama|Horror,5319
7389,One Million Years B.C. (1966),Adventure|Fantasy,5320
7394,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,5321
7395,Cheaper by the Dozen (1950),Comedy|Drama,5322
7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama,5323
7416,"Sunshine Boys, The (1975)",Comedy,5324
7419,After Hours (1985),Comedy|Thriller,5325
7420,Viva Las Vegas (1964),Comedy|Musical|Romance,5326
7437,Connie and Carla (2004),Comedy,5327
7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,5328
7439,"Punisher, The (2004)",Action|Crime|Thriller,5329
7440,Paper Clips (2004),Documentary,5330
7442,Young Adam (2003),Crime|Drama|Thriller,5331
7444,13 Going on 30 (2004),Comedy|Fantasy|Romance,5332
7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,5333
7448,Envy (2004),Comedy,5334
7449,Godsend (2004),Drama|Horror|Thriller,5335
7450,Laws of Attraction (2004),Comedy|Romance,5336
7451,Mean Girls (2004),Comedy,5337
7453,New York Minute (2004),Action|Adventure|Comedy,5338
7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror,5339
7456,Valentin (Valentín) (2002),Drama,5340
7458,Troy (2004),Action|Adventure|Drama|War,5341
7459,Carandiru (2003),Crime|Drama,5342
7460,Coffee and Cigarettes (2003),Comedy|Drama,5343
7477,Eye See You (D-Tox) (2002),Horror|Thriller,5344
7478,Swimming to Cambodia (1987),Drama,5345
7480,Under Fire (1983),Drama|Thriller|War,5346
7481,Enemy Mine (1985),Adventure|Drama|Sci-Fi,5347
7482,Enter the Dragon (1973),Action|Crime,5348
7484,Gimme Shelter (1970),Documentary,5349
7485,Good Morning (Ohayô) (1959),Comedy,5350
7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),Drama|Romance,5351
7487,Henry & June (1990),Drama,5352
7489,"Nasty Girl, The (schreckliche Mädchen, Das) (1990)",Comedy|Drama,5353
7492,Martin (1977),Drama|Horror,5354
7493,"Three Faces of Eve, The (1957)",Drama,5355
7505,"Kingdom, The (Riget) (1994)",Drama|Horror|Mystery,5356
7541,100 Girls (2000),Comedy|Romance,5357
7560,Fail-Safe (1964),Drama|Thriller|War,5358
7562,Dobermann (1997),Action|Crime,5359
7564,Kwaidan (Kaidan) (1964),Horror,5360
7566,28 Up (1985),Documentary,5361
7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,5362
7570,Octopussy (1983),Action|Adventure|Thriller,5363
7572,Wit (2001),Drama,5364
7573,Never Say Never Again (1983),Action|Adventure|Thriller,5365
7574,Maborosi (Maboroshi no hikari) (1995),Drama,5366
7577,"Magic Flute, The (Trollflöjten) (1975)",Comedy|Fantasy|Musical|Romance,5367
7578,Midnight (1939),Comedy|Romance,5368
7579,Pride and Prejudice (1940),Comedy|Drama|Romance,5369
7580,"Man in the Gray Flannel Suit, The (1956)",Drama,5370
7581,"Fountainhead, The (1949)",Drama,5371
7584,Woman of the Year (1942),Comedy|Romance,5372
7585,Summertime (1955),Drama|Romance,5373
7586,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977),Drama|Thriller|War,5374
7587,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller,5375
7613,White Palace (1990),Drama,5376
7614,Oklahoma! (1955),Musical|Romance|Western,5377
7616,Body Double (1984),Mystery|Thriller,5378
7617,Rooster Cogburn (1975),Comedy|Western,5379
7618,Chaplin (1992),Drama,5380
7619,"Miracle Worker, The (1962)",Drama,5381
7620,Monster in a Box (1992),Comedy|Drama,5382
7624,School Ties (1992),Drama,5383
7626,Switch (1991),Comedy|Crime|Fantasy,5384
7636,Raising Cain (1992),Horror|Thriller,5385
7637,Irma Vep (1996),Comedy|Drama,5386
7646,Rose Red (2002),Horror|Mystery|Thriller,5387
7647,Noises Off... (1992),Comedy,5388
7650,"Witchfinder General (Conquerer Worm, The) (1968)",Horror,5389
7669,Pride and Prejudice (1995),Drama|Romance,5390
7698,"China Syndrome, The (1979)",Drama|Thriller,5391
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,5392
7701,Look Who's Talking Too (1990),Comedy|Romance,5393
7702,"Bells of St. Mary's, The (1945)",Drama,5394
7704,"Delta Force, The (1986)",Action,5395
7705,Pat and Mike (1952),Comedy|Romance,5396
7706,Animal Crackers (1930),Comedy|Musical,5397
7707,"He Said, She Said (1991)",Comedy|Drama|Romance,5398
7708,Bedazzled (1967),Comedy|Fantasy,5399
7713,Cat People (1942),Drama|Horror|Romance|Thriller,5400
7714,Camelot (1967),Drama|Musical|Romance,5401
7716,"Lonely Guy, The (1984)",Comedy,5402
7720,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance,5403
7725,On Deadly Ground (1994),Action|Adventure|Thriller,5404
7728,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller,5405
7730,Matinee (1993),Comedy|Drama,5406
7742,Baxter (1989),Drama|Horror,5407
7743,Explorers (1985),Adventure|Children|Sci-Fi,5408
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",Drama,5409
7748,Pierrot le fou (1965),Crime|Drama,5410
7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama,5411
7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War,5412
7757,Jason and the Argonauts (1963),Action|Adventure|Fantasy,5413
7759,Nostalghia (1983),Drama,5414
7763,Winter Sleepers (Winterschläfer) (2000),Drama|Romance,5415
7764,"Driller Killer, The (1979)",Drama|Horror,5416
7766,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,5417
7767,"Best of Youth, The (La meglio gioventù) (2003)",Drama,5418
7771,Zorba the Greek (Alexis Zorbas) (1964),Adventure|Drama,5419
7773,"Bang, Bang, You're Dead (2002)",Drama,5420
7781,Twister (1990),Comedy,5421
7782,Sniper (1993),Action|Drama,5422
7786,Genghis Blues (1999),Documentary,5423
7789,"11'09""01 - September 11 (2002)",Drama,5424
7790,"Bon Voyage, Charlie Brown (and Don't Come Back!) (1980)",Animation|Children|Comedy,5425
7791,Internal Affairs (1990),Crime|Thriller,5426
7792,"Parallax View, The (1974)",Thriller,5427
7802,"Warriors, The (1979)",Action|Adventure|Crime|Thriller,5428
7809,Ambush (Rukajärven tie) (1999),Drama|Romance|War,5429
7815,True Stories (1986),Comedy|Musical,5430
7817,Zardoz (1974),Fantasy|Sci-Fi,5431
7820,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama,5432
7826,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller,5433
7827,Cypher (2002),Action|Sci-Fi|Thriller,5434
7831,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,5435
7832,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,5436
7833,Shadow of the Thin Man (1941),Comedy|Crime|Mystery,5437
7834,After the Thin Man (1936),Comedy|Crime|Mystery|Romance,5438
7835,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,5439
7836,Woodstock (1970),Documentary|Musical,5440
7840,Gunga Din (1939),Adventure|Comedy|War,5441
7842,Dune (2000),Drama|Fantasy|Sci-Fi,5442
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy,5443
7845,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi,5444
7846,Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi,5445
7879,Notorious C.H.O. (2002),Comedy,5446
7881,White Zombie (1932),Horror,5447
7883,I Walked with a Zombie (1943),Drama|Horror,5448
7888,How to Succeed in Business Without Really Trying (1967),Comedy|Musical,5449
7889,Pat Garrett and Billy the Kid (1973),Western,5450
7891,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",Drama|Horror|Sci-Fi,5451
7892,"Street Fighter, The (Gekitotsu! Satsujin ken) (1974)",Action,5452
7894,"Duck, You Sucker (1971)",Action|Western,5453
7895,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,5454
7896,Ride the High Country (1962),Adventure|Drama|Western,5455
7897,"Ballad of Cable Hogue, The (1970)",Comedy|Western,5456
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action,5457
7915,Samurai Fiction (SF: Episode One) (1998),Action|Adventure|Comedy,5458
7918,"Indian Runner, The (1991)",Drama,5459
7919,Drunken Angel (Yoidore tenshi) (1948),Drama|Film-Noir,5460
7920,Desperate Living (1977),Comedy|Crime,5461
7923,Rolling Thunder (1977),Action|Drama,5462
7924,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,5463
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,5464
7926,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,5465
7930,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller,5466
7932,Dark Days (2000),Documentary,5467
7933,"Night in Casablanca, A (1946)",Comedy,5468
7934,Zelig (1983),Comedy,5469
7936,Shame (Skammen) (1968),Drama|War,5470
7937,"Silence, The (Tystnaden) (1963)",Drama,5471
7938,Winter Light (Nattvardsgästerna) (1963),Drama,5472
7939,Through a Glass Darkly (Såsom i en spegel) (1961),Drama,5473
7940,The Magician (1958),Drama,5474
7941,Smiles of a Summer Night (Sommarnattens leende) (1955),Comedy|Romance,5475
7942,Summer with Monika (Sommaren med Monika) (1953),Drama|Romance,5476
7943,"Killers, The (1946)",Crime|Film-Noir,5477
7944,"Night of the Iguana, The (1964)",Drama|Thriller,5478
7951,Nightbreed (1990),Fantasy|Horror,5479
7959,"Trip, The (1967)",Drama,5480
7976,Ken Park (2002),Drama,5481
7979,Monterey Pop (1968),Documentary|Musical,5482
7980,"Bridge Too Far, A (1977)",Action|Drama|War,5483
7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,5484
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller,5485
7983,Broadway Danny Rose (1984),Comedy,5486
7984,From Beyond (1986),Horror|Sci-Fi,5487
7987,Dolls (1987),Horror,5488
7988,Space Truckers (1996),Comedy|Sci-Fi,5489
7990,Rock 'N' Roll High School (1979),Comedy|Musical,5490
7991,Death Race 2000 (1975),Action|Sci-Fi,5491
8008,Brigadoon (1954),Fantasy|Musical|Romance,5492
8010,"Power of One, The (1992)",Drama,5493
8011,"Weather Underground, The (2002)",Documentary,5494
8012,Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama,5495
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama,5496
8015,"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy,5497
8016,"Getaway, The (1972)",Action|Crime|Drama|Thriller,5498
8017,10 Rillington Place (1971),Crime|Drama|Thriller,5499
8019,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller,5500
8033,How to Steal a Million (1966),Comedy|Crime|Romance,5501
8039,Support Your Local Sheriff! (1969),Comedy|Western,5502
8040,Brain Donors (1992),Comedy,5503
8042,Mean Streets (1973),Crime|Drama,5504
8044,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir,5505
8045,Hamburger Hill (1987),Action|Drama|War,5506
8056,Harper (1966),Crime|Drama|Mystery,5507
8062,Dahmer (2002),Drama|Horror|Thriller,5508
8093,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller,5509
8094,Bad Day at Black Rock (1955),Drama|Thriller|Western,5510
8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy,5511
8119,Crossroads (1986),Drama,5512
8121,"Seducing Doctor Lewis (Grande séduction, La) (2003)",Comedy,5513
8125,Sunrise: A Song of Two Humans (1927),Drama|Romance,5514
8126,Shock Corridor (1963),Drama,5515
8128,Au revoir les enfants (1987),Drama,5516
8131,Pursuit of Happiness (2001),Comedy|Romance,5517
8132,Gladiator (1992),Action|Drama,5518
8134,Wonderful Days (a.k.a. Sky Blue) (2003),Animation|Sci-Fi,5519
8142,Dead or Alive: Hanzaisha (1999),Action|Crime,5520
8143,Lola Montès (1955),Drama,5521
8147,Charly (1968),Drama|Sci-Fi,5522
8153,Lust for Life (1956),Drama,5523
8154,"Dolce Vita, La (1960)",Drama,5524
8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller,5525
8158,Rush (1991),Crime|Drama,5526
8167,Captain Blood (1935),Action|Adventure|Romance,5527
8169,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi,5528
8183,Educating Rita (1983),Comedy|Drama,5529
8188,Sansho the Bailiff (Sanshô dayû) (1954),Drama,5530
8190,"Americanization of Emily, The (1964)",Comedy|Drama|War,5531
8191,Anne of the Thousand Days (1969),Drama,5532
8194,Baby Doll (1956),Drama,5533
8195,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance,5534
8196,Beyond the Valley of the Dolls (1970),Comedy|Horror,5535
8197,Hiroshima Mon Amour (1959),Drama|Romance|War,5536
8199,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller,5537
8201,At Play in the Fields of the Lord (1991),Drama,5538
8207,"Day of the Jackal, The (1973)",Crime|Thriller,5539
8221,War of the Buttons (1994),Adventure|Children|Drama,5540
8225,Night of the Living Dead (1990),Horror,5541
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery,5542
8235,Safety Last! (1923),Action|Comedy|Romance,5543
8239,Viridiana (1961),Comedy|Drama,5544
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery,5545
8254,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance,5546
8258,Citizen Toxie: The Toxic Avenger IV (2000),Action|Comedy|Horror,5547
8259,Hooper (1978),Action|Comedy,5548
8261,3 Women (Three Women) (1977),Drama,5549
8264,Grey Gardens (1975),Documentary,5550
8266,Purple Rain (1984),Drama|Musical,5551
8268,Point of No Return (1993),Action|Thriller,5552
8270,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",Comedy|Drama|Romance,5553
8273,"Tale of Ham and Passion, A (Jamón, Jamón) (1992)",Comedy|Drama|Romance,5554
8291,Agatha Christie's 'Ten Little Indians' (Ten Little Indians) (And Then There Were None) (1965),Mystery,5555
8295,"Most Dangerous Game, The (1932)",Adventure|Mystery|Thriller,5556
8327,Dolls (2002),Drama|Romance,5557
8330,Our Man in Havana (1959),Comedy|Drama|Thriller,5558
8331,"Man Who Came to Dinner, The (1942)",Comedy,5559
8332,Sunday Bloody Sunday (1971),Drama,5560
8334,"Cowboys, The (1972)",Western,5561
8335,Make Way for Tomorrow (1937),Drama,5562
8336,"Major and the Minor, The (1942)",Comedy|Romance,5563
8337,"Caine Mutiny, The (1954)",Drama|War,5564
8338,Black Narcissus (1947),Drama,5565
8340,Escape from Alcatraz (1979),Drama|Thriller,5566
8341,Oliver Twist (1948),Adventure|Crime|Drama,5567
8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance,5568
8361,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller,5569
8362,Raising Helen (2004),Comedy|Drama|Romance,5570
8363,Soul Plane (2004),Comedy,5571
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),Drama,5572
8366,Saved! (2004),Comedy|Drama,5573
8367,"Time of the Wolf, The (Le temps du loup) (2003)",Drama,5574
8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,5575
8369,Mindhunters (2004),Action|Crime|Horror|Mystery|Thriller,5576
8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama,5577
8371,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller,5578
8372,Garfield: The Movie (2004),Animation|Children|Comedy,5579
8373,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller,5580
8376,Napoleon Dynamite (2004),Comedy,5581
8378,"Doctor, The (1991)",Drama,5582
8379,"Dresser, The (1983)",Drama,5583
8383,Hope Springs (2003),Comedy|Romance,5584
8385,Lover Come Back (1961),Comedy|Romance,5585
8387,Police Academy: Mission to Moscow (1994),Comedy|Crime,5586
8395,"Last of Sheila, The (1973)",Crime|Mystery|Thriller,5587
8401,"Adventures of Sherlock Holmes, The (1939)",Crime|Mystery|Thriller,5588
8404,"Hound of the Baskervilles, The (1939)",Crime|Mystery|Thriller,5589
8405,Hour of the Wolf (Vargtimmen) (1968),Drama|Horror,5590
8426,Robot Carnival (Roboto kânibauru) (1987),Animation|Comedy|Drama|Fantasy|Sci-Fi,5591
8446,Sands of Iwo Jima (1949),Action|Drama|Romance|War,5592
8447,This Island Earth (1955),Sci-Fi,5593
8451,Blackboard Jungle (1955),Drama,5594
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),Crime|Drama|Thriller,5595
8459,"Heiress, The (1949)",Drama|Romance,5596
8460,State Fair (1945),Musical|Romance,5597
8464,Super Size Me (2004),Comedy|Documentary|Drama,5598
8477,"Jetée, La (1962)",Romance|Sci-Fi,5599
8482,"Picture of Dorian Gray, The (1945)",Drama|Fantasy|Horror,5600
8484,"Human Condition I, The (Ningen no joken I) (1959)",Drama|War,5601
8485,Samsara (2001),Adventure|Drama|Romance,5602
8487,Please Don't Eat the Daisies (1960),Children|Comedy|Musical,5603
8491,White Heat (1949),Crime|Drama|Film-Noir,5604
8492,"Christmas Carol, A (Scrooge) (1951)",Drama|Fantasy,5605
8493,Memphis Belle (1990),Action|Drama|War,5606
8494,"Cincinnati Kid, The (1965)",Drama,5607
8495,Animal Factory (2000),Crime|Drama,5608
8496,"Panic in Needle Park, The (1971)",Drama|Romance,5609
8499,Pretty Baby (1978),Drama,5610
8501,"Hitcher, The (1986)",Action|Thriller,5611
8502,Show Boat (1951),Drama|Musical|Romance,5612
8503,Ivanhoe (1952),Adventure|Drama|Romance,5613
8507,Freaks (1932),Crime|Drama|Horror,5614
8511,"Immigrant, The (1917)",Comedy,5615
8512,Silent Movie (1976),Comedy,5616
8516,"Matter of Life and Death, A (Stairway to Heaven) (1946)",Drama|Fantasy|Romance,5617
8520,Deep Cover (1992),Action|Crime|Thriller,5618
8521,Dr. Jekyll and Mr. Hyde (1931),Drama|Horror,5619
8526,Around the World in 80 Days (2004),Adventure|Children|Comedy,5620
8527,I'll Sleep When I'm Dead (2003),Crime|Drama,5621
8528,Dodgeball: A True Underdog Story (2004),Comedy,5622
8529,"Terminal, The (2004)",Comedy|Drama|Romance,5623
8530,Dear Frankie (2004),Drama|Romance,5624
8531,White Chicks (2004),Action|Comedy|Crime,5625
8532,"Door in the Floor, The (2004)",Drama,5626
8533,"Notebook, The (2004)",Drama|Romance,5627
8534,Two Brothers (Deux frères) (2004),Adventure|Children|Drama,5628
8535,De-Lovely (2004),Drama|Musical,5629
8542,"Day at the Races, A (1937)",Comedy|Musical,5630
8571,Bob & Carol & Ted & Alice (1969),Comedy|Drama,5631
8573,Reconstruction (2003),Drama|Romance,5632
8574,"Claymation Christmas Celebration, A (1987)",Animation|Children|Comedy|Musical,5633
8575,"Happenstance (Battement d'ailes du papillon, Le) (2001)",Comedy|Drama,5634
8576,Kopps (2003),Action|Comedy,5635
8578,Undead (2003),Action|Comedy|Horror|Sci-Fi,5636
8580,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical,5637
8581,Pirates of Silicon Valley (1999),Documentary|Drama,5638
8582,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War,5639
8584,Leave Her to Heaven (1945),Drama|Film-Noir,5640
8589,Winter War (Talvisota) (1989),Drama|War,5641
8591,"Philadelphia Experiment, The (1984)",Adventure|Drama|Sci-Fi,5642
8593,Juice (1992),Action|Crime|Drama|Thriller,5643
8596,Revenge of the Pink Panther (1978),Comedy|Crime,5644
8598,I Am Dina (2002),Crime|Drama|Mystery|Romance,5645
8600,Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller,5646
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),Comedy|Drama,5647
8602,Shadows (1959),Drama,5648
8604,Taxi (1998),Action|Comedy,5649
8605,Taxi 3 (2003),Action|Comedy,5650
8607,Tokyo Godfathers (2003),Adventure|Animation|Drama,5651
8609,Our Hospitality (1923),Comedy,5652
8610,All of Me (1984),Comedy|Fantasy,5653
8614,Overboard (1987),Comedy|Romance,5654
8617,Butterfield 8 (1960),Drama,5655
8618,Johnny Guitar (1954),Drama|Western,5656
8620,"Exterminating Angel, The (Ángel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery,5657
8622,Fahrenheit 9/11 (2004),Documentary,5658
8623,Roxanne (1987),Comedy|Romance,5659
8633,"Last Starfighter, The (1984)",Action|Adventure|Comedy|Sci-Fi,5660
8634,Tank (1984),Action|Comedy|Drama,5661
8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX,5662
8638,Before Sunset (2004),Drama|Romance,5663
8639,"Clearing, The (2004)",Drama|Thriller,5664
8640,King Arthur (2004),Action|Adventure|Drama|War,5665
8641,Anchorman: The Legend of Ron Burgundy (2004),Comedy,5666
8642,Sleepover (2004),Comedy,5667
8643,"Cinderella Story, A (2004)",Comedy|Romance,5668
8644,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller,5669
8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama,5670
8650,Long Day's Journey Into Night (1962),Drama,5671
8651,Man of La Mancha (1972),Adventure|Comedy|Musical,5672
8656,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",Crime|Drama,5673
8661,How the West Was Won (1962),Adventure|Drama|Western,5674
8665,"Bourne Supremacy, The (2004)",Action|Crime|Thriller,5675
8666,Catwoman (2004),Action|Crime|Fantasy,5676
8667,A Home at the End of the World (2004),Drama|Romance,5677
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",Crime|Horror|Mystery|Thriller,5678
8675,"Enemy Below, The (1957)",Action|Drama|War,5679
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",Adventure|Drama,5680
8689,"Shock to the System, A (1990)",Comedy|Crime|Thriller,5681
8690,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War,5682
8695,"Bachelor and the Bobby-Soxer, The (1947)",Comedy,5683
8701,Dr. Jekyll and Ms. Hyde (1995),Comedy|Horror,5684
8710,Map of the Human Heart (1993),Drama|Romance,5685
8711,Mr. Blandings Builds His Dream House (1948),Comedy,5686
8712,My Favorite Wife (1940),Comedy|Romance,5687
8713,"New Adventures of Pippi Longstocking, The (1988)",Adventure|Children|Fantasy|Musical,5688
8718,"Snake Pit, The (1948)",Drama,5689
8720,"Super, The (1991)",Comedy,5690
8724,"Leopard, The (Gattopardo, Il) (1963)",Drama|War,5691
8726,"President's Analyst, The (1967)",Comedy|Thriller,5692
8727,"Day of the Locust, The (1975)",Drama,5693
8730,To End All Wars (2001),Action|Drama|War,5694
8731,Moulin Rouge (1952),Drama,5695
8732,"Belly of an Architect, The (1987)",Drama,5696
8738,"Woman Is a Woman, A (femme est une femme, Une) (1961)",Comedy|Drama|Musical|Romance,5697
8739,Mamma Roma (1962),Drama,5698
8749,"Beautiful Troublemaker, The (La belle noiseuse) (1991)",Drama,5699
8751,Gun Crazy (a.k.a. Deadly Is the Female) (1949),Crime|Drama|Film-Noir,5700
8752,"Set-Up, The (1949)",Drama|Film-Noir|Romance,5701
8754,"Prime of Miss Jean Brodie, The (1969)",Drama,5702
8765,This Gun for Hire (1942),Crime|Film-Noir|Thriller,5703
8767,"Big Clock, The (1948)",Crime|Film-Noir|Thriller,5704
8772,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller,5705
8773,Sherlock Holmes and the Secret Weapon (1942),Crime|Mystery|Thriller,5706
8779,Bon Voyage (2003),Comedy|Drama,5707
8781,"Manchurian Candidate, The (2004)",Thriller,5708
8782,Thunderbirds (2004),Action|Adventure|Fantasy|Sci-Fi,5709
8783,"Village, The (2004)",Drama|Mystery|Thriller,5710
8784,Garden State (2004),Comedy|Drama|Romance,5711
8785,Early Summer (Bakushû) (1951),Drama,5712
8786,Port of Shadows (Quai des brumes) (1938),Drama,5713
8795,Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War,5714
8796,"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical,5715
8797,Salesman (1969),Documentary,5716
8798,Collateral (2004),Action|Crime|Drama|Thriller,5717
8799,Little Black Book (2004),Comedy|Romance,5718
8800,Code 46 (2003),Romance|Sci-Fi,5719
8807,Harold and Kumar Go to White Castle (2004),Adventure|Comedy,5720
8808,"Princess Diaries 2: Royal Engagement, The (2004)",Comedy|Romance,5721
8809,Danny Deckchair (2003),Comedy|Romance,5722
8810,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller,5723
8811,Yu-Gi-Oh! (2004),Action|Adventure|Animation|Fantasy,5724
8813,We Don't Live Here Anymore (2004),Drama,5725
8814,Without a Paddle (2004),Comedy,5726
8815,Exorcist: The Beginning (2004),Horror|Thriller,5727
8827,"Bill Cosby, Himself (1983)",Comedy|Documentary,5728
8830,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller,5729
8831,Suspect Zero (2004),Crime|Thriller,5730
8832,Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama,5731
8833,Vanity Fair (2004),Drama|Romance,5732
8835,Paparazzi (2004),Drama|Thriller,5733
8836,Wicker Park (2004),Drama|Romance|Thriller,5734
8838,Alice Doesn't Live Here Anymore (1974),Drama|Romance,5735
8840,Who's That Knocking at My Door? (1967),Drama,5736
8841,Seeing Other People (2004),Comedy,5737
8844,Camera Buff (Amator) (1979),Drama,5738
